"CustomerID","Country","PurchaseCount","LifetimeValue","AvgOrderValue","CustomerSegment"
"17155","United Kingdom",2,51.36,2.57,"Occasional"
"18123","United Kingdom",2,51.24,1.42,"Occasional"
"15287","United Kingdom",2,51.18,2.56,"Occasional"
"16091","United Kingdom",2,51.15,2.84,"Occasional"
"12422","Australia",2,51.12,2.43,"Occasional"
"14853","United Kingdom",2,51.1,5.68,"Occasional"
"14904","United Kingdom",2,51.02,0.74,"Occasional"
"16366","United Kingdom",1,50.92,2.83,"Occasional"
"14804","United Kingdom",1,50.89,4.24,"Occasional"
"17506","United Kingdom",1,50.88,3.63,"Occasional"
"13519","United Kingdom",1,50.75,6.34,"Occasional"
"15148","United Kingdom",1,50.71,2.54,"Occasional"
"15341","United Kingdom",1,50.52,2.97,"Occasional"
"16803","United Kingdom",1,50.48,2.1,"Occasional"
"14681","United Kingdom",3,50.45,7.21,"Occasional"
"15396","United Kingdom",1,50.39,3.6,"Occasional"
"14174","United Kingdom",1,50.37,1.94,"Occasional"
"12660","France",1,50.25,3.87,"Occasional"
"13557","United Kingdom",2,50.23,1.48,"Occasional"
"15897","United Kingdom",2,50.21,2.09,"Occasional"
"17140","United Kingdom",1,50.05,2.5,"Occasional"
"18138","United Kingdom",1,50.05,6.26,"Occasional"
"16478","United Kingdom",3,50.03,2.94,"Occasional"
"15047","United Kingdom",1,49.94,2.27,"Occasional"
"17919","United Kingdom",1,49.75,2.16,"Occasional"
"16123","United Kingdom",1,49.72,3.11,"Occasional"
"13803","United Kingdom",1,49.69,2.92,"Occasional"
"17647","United Kingdom",1,49.68,7.1,"Occasional"
"13561","United Kingdom",1,49.65,3.55,"Occasional"
"17333","United Kingdom",1,49.62,1.77,"Occasional"
"15381","United Kingdom",2,49.6,6.2,"Occasional"
"16313","United Kingdom",2,49.57,3.1,"Occasional"
"17040","United Kingdom",1,49.51,3.3,"Occasional"
"13170","United Kingdom",1,49.48,1.55,"Occasional"
"16414","United Kingdom",2,49.45,7.06,"Occasional"
"13261","United Kingdom",2,49.4,5.49,"Occasional"
"16596","United Kingdom",2,49.25,4.1,"Occasional"
"13844","United Kingdom",1,49.21,2.46,"Occasional"
"13035","United Kingdom",2,49.19,1.82,"Occasional"
"14643","United Kingdom",2,49.19,1.59,"Occasional"
"13169","United Kingdom",2,49.17,3.78,"Occasional"
"13711","United Kingdom",2,49.14,3.78,"Occasional"
"16517","United Kingdom",1,49.05,2.89,"Occasional"
"14368","United Kingdom",1,49.0,6.13,"Occasional"
"16830","United Kingdom",1,48.99,2.13,"Occasional"
"15185","United Kingdom",1,48.88,2.33,"Occasional"
"16083","United Kingdom",2,48.82,1.57,"Occasional"
"15517","United Kingdom",1,48.81,1.81,"Occasional"
"14847","United Kingdom",1,48.79,3.75,"Occasional"
"17152","United Kingdom",3,48.76,3.48,"Occasional"
"17384","United Kingdom",2,48.74,3.25,"Occasional"
"14960","United Kingdom",2,48.7,1.8,"Occasional"
"17658","United Kingdom",2,48.66,2.56,"Occasional"
"17973","United Kingdom",1,48.66,3.24,"Occasional"
"16566","United Kingdom",5,48.52,2.7,"Regular"
"14828","United Kingdom",3,48.51,2.85,"Occasional"
"15922","United Kingdom",1,48.5,4.41,"Occasional"
"16665","United Kingdom",1,48.5,5.39,"Occasional"
"12401","Belgium",1,48.4,9.68,"Occasional"
"17262","United Kingdom",5,48.33,4.03,"Regular"
"13466","United Kingdom",1,48.31,2.84,"Occasional"
"12817","Austria",1,48.29,12.07,"Occasional"
"15783","United Kingdom",1,48.11,3.44,"Occasional"
"14288","United Kingdom",1,48.1,3.01,"Occasional"
"16555","United Kingdom",2,48.06,2.83,"Occasional"
"16792","United Kingdom",2,48.02,4.0,"Occasional"
"16333","United Kingdom",22,47.98,1.07,"VIP"
"13657","United Kingdom",2,47.89,2.99,"Occasional"
"13427","United Kingdom",3,47.85,1.65,"Occasional"
"17636","United Kingdom",1,47.81,2.39,"Occasional"
"15363","United Kingdom",1,47.8,2.99,"Occasional"
"12962","United Kingdom",2,47.77,2.99,"Occasional"
"13300","United Kingdom",1,47.73,2.39,"Occasional"
"17046","United Kingdom",1,47.72,2.17,"Occasional"
"16473","United Kingdom",3,47.71,2.65,"Occasional"
"13858","United Kingdom",1,47.69,4.34,"Occasional"
"15099","United Kingdom",1,47.69,2.07,"Occasional"
"13929","United Kingdom",2,47.65,5.29,"Occasional"
"18280","United Kingdom",1,47.65,4.77,"Occasional"
"13675","United Kingdom",2,47.57,1.9,"Occasional"
"16756","United Kingdom",1,47.56,3.66,"Occasional"
"12561","Germany",1,47.43,2.96,"Occasional"
"15333","United Kingdom",1,47.42,2.96,"Occasional"
"13602","United Kingdom",1,47.4,2.06,"Occasional"
"12623","Germany",1,47.32,2.63,"Occasional"
"16546","United Kingdom",2,47.2,1.89,"Occasional"
"17219","United Kingdom",1,47.13,1.89,"Occasional"
"17274","United Kingdom",1,47.09,1.74,"Occasional"
"14569","United Kingdom",1,47.04,3.92,"Occasional"
"14551","United Kingdom",2,47.02,4.7,"Occasional"
"16318","United Kingdom",1,47.0,2.47,"Occasional"
"14013","United Kingdom",3,46.98,1.38,"Occasional"
"16257","United Kingdom",1,46.95,23.48,"Occasional"
"13670","United Kingdom",1,46.92,1.88,"Occasional"
"13058","United Kingdom",3,46.6,5.83,"Occasional"
"14373","United Kingdom",1,46.5,11.63,"Occasional"
"17263","United Kingdom",1,46.26,2.01,"Occasional"
"12587","Finland",1,46.24,11.56,"Occasional"
"18135","United Kingdom",5,46.15,2.31,"Regular"
"17370","United Kingdom",4,46.1,1.4,"Occasional"
"12586","Italy",1,46.1,4.19,"Occasional"
"13792","United Kingdom",2,46.1,3.55,"Occasional"
"16689","United Kingdom",2,46.02,3.54,"Occasional"
"17386","United Kingdom",6,45.98,1.64,"Regular"
"13743","United Kingdom",7,45.93,1.12,"Regular"
"17600","United Kingdom",1,45.9,3.53,"Occasional"
"17906","United Kingdom",1,45.9,3.83,"Occasional"
"13953","United Kingdom",7,45.86,2.29,"Regular"
"15395","United Kingdom",1,45.8,6.54,"Occasional"
"13028","United Kingdom",2,45.63,1.01,"Occasional"
"14793","United Kingdom",1,45.61,3.26,"Occasional"
"12922","United Kingdom",1,45.58,1.63,"Occasional"
"16647","United Kingdom",2,45.51,3.25,"Occasional"
"15637","United Kingdom",1,45.4,3.03,"Occasional"
"17859","United Kingdom",1,45.27,1.81,"Occasional"
"13726","United Kingdom",2,45.2,1.08,"Occasional"
"14703","United Kingdom",1,45.13,2.05,"Occasional"
"14164","United Kingdom",2,45.07,1.55,"Occasional"
"15224","United Kingdom",2,44.99,3.21,"Occasional"
"12571","France",2,44.9,1.32,"Occasional"
"13666","United Kingdom",3,44.9,3.74,"Occasional"
"13075","United Kingdom",1,44.87,2.04,"Occasional"
"13581","United Kingdom",1,44.8,4.48,"Occasional"
"17960","United Kingdom",1,44.71,1.72,"Occasional"
"16193","United Kingdom",1,44.6,2.35,"Occasional"
"14055","United Kingdom",1,44.53,4.45,"Occasional"
"16591","United Kingdom",1,44.43,4.44,"Occasional"
"14420","United Kingdom",1,44.41,1.53,"Occasional"
"16239","United Kingdom",2,44.3,2.33,"Occasional"
"14964","United Kingdom",1,44.26,3.4,"Occasional"
"17510","United Kingdom",1,44.22,2.21,"Occasional"
"14888","United Kingdom",1,44.2,2.21,"Occasional"
"13414","United Kingdom",3,44.17,1.84,"Occasional"
"17951","United Kingdom",3,44.17,2.21,"Occasional"
"16321","Australia",5,44.1,3.68,"Regular"
"15853","United Kingdom",1,44.08,1.47,"Occasional"
"18149","United Kingdom",3,44.04,2.75,"Occasional"
"18158","United Kingdom",2,44.01,1.29,"Occasional"
"14795","United Kingdom",1,44.0,7.33,"Occasional"
"15327","United Kingdom",1,43.97,4.4,"Occasional"
"17806","United Kingdom",1,43.91,1.02,"Occasional"
"15882","United Kingdom",4,43.88,1.91,"Occasional"
"17695","United Kingdom",2,43.81,1.25,"Occasional"
"17684","United Kingdom",1,43.74,2.92,"Occasional"
"14150","United Kingdom",2,43.74,1.68,"Occasional"
"15346","United Kingdom",1,43.69,2.57,"Occasional"
"16863","United Kingdom",2,43.68,1.68,"Occasional"
"14500","United Kingdom",3,43.5,6.21,"Occasional"
"15733","United Kingdom",1,43.5,4.35,"Occasional"
"12738","Germany",1,43.45,3.95,"Occasional"
"14882","United Kingdom",2,43.45,3.95,"Occasional"
"13104","United Kingdom",6,43.43,2.17,"Regular"
"16272","United Kingdom",1,43.43,1.74,"Occasional"
"14400","United Kingdom",1,43.42,1.74,"Occasional"
"12581","Germany",1,43.39,2.89,"Occasional"
"13226","United Kingdom",1,43.39,2.71,"Occasional"
"16189","United Kingdom",2,43.38,3.94,"Occasional"
"16247","United Kingdom",1,43.38,2.71,"Occasional"
"13127","United Kingdom",1,43.28,2.89,"Occasional"
"18227","United Kingdom",1,43.25,8.65,"Occasional"
"14518","United Kingdom",1,43.19,2.7,"Occasional"
"14947","United Kingdom",2,43.18,3.08,"Occasional"
"16190","United Kingdom",1,43.12,7.19,"Occasional"
"13980","United Kingdom",1,43.06,3.91,"Occasional"
"14522","United Kingdom",4,43.04,2.53,"Occasional"
"15386","United Kingdom",1,42.98,1.39,"Occasional"
"16835","United Kingdom",2,42.97,4.3,"Occasional"
"15063","United Kingdom",1,42.85,8.57,"Occasional"
"14915","United Kingdom",2,42.62,3.55,"Occasional"
"13990","United Kingdom",1,42.56,2.66,"Occasional"
"17877","United Kingdom",1,42.49,3.54,"Occasional"
"13461","United Kingdom",3,42.35,1.57,"Occasional"
"17492","United Kingdom",1,42.28,3.52,"Occasional"
"12732","France",1,42.27,3.52,"Occasional"
"15326","United Kingdom",1,42.11,1.45,"Occasional"
"14195","United Kingdom",2,41.95,5.99,"Occasional"
"16866","United Kingdom",3,41.89,3.81,"Occasional"
"16690","United Kingdom",2,41.84,3.49,"Occasional"
"16988","United Kingdom",1,41.84,5.98,"Occasional"
"17957","United Kingdom",1,41.82,1.35,"Occasional"
"12814","Poland",1,41.79,20.9,"Occasional"
"15938","United Kingdom",5,41.77,2.32,"Regular"
"13837","United Kingdom",2,41.76,2.2,"Occasional"
"13059","United Kingdom",1,41.75,5.22,"Occasional"
"16125","United Kingdom",1,41.72,3.21,"Occasional"
"15516","United Kingdom",3,41.68,2.78,"Occasional"
"17176","United Kingdom",1,41.59,2.77,"Occasional"
"15746","United Kingdom",1,41.54,1.48,"Occasional"
"13594","United Kingdom",1,41.48,1.6,"Occasional"
"17898","United Kingdom",2,41.48,1.48,"Occasional"
"12604","France",2,41.46,2.59,"Occasional"
"16378","United Kingdom",3,41.45,1.8,"Occasional"
"13973","United Kingdom",1,41.32,3.76,"Occasional"
"12830","United Kingdom",6,41.28,1.09,"Regular"
"13382","United Kingdom",1,41.28,2.75,"Occasional"
"14350","United Kingdom",1,41.16,2.29,"Occasional"
"16026","United Kingdom",1,41.14,1.29,"Occasional"
"15314","United Kingdom",1,41.13,1.71,"Occasional"
"13253","United Kingdom",2,41.11,1.14,"Occasional"
"16338","United Kingdom",1,41.08,3.73,"Occasional"
"16179","United Kingdom",1,41.06,3.73,"Occasional"
"15230","United Kingdom",2,40.98,1.78,"Occasional"
"18129","United Kingdom",1,40.95,2.93,"Occasional"
"16527","United Kingdom",1,40.92,2.92,"Occasional"
"16849","United Kingdom",1,40.84,5.11,"Occasional"
"12441","France",1,40.71,3.7,"Occasional"
"17723","United Kingdom",6,40.7,4.07,"Regular"
"13626","United Kingdom",1,40.67,2.14,"Occasional"
"18099","United Kingdom",1,40.64,2.14,"Occasional"
"13229","United Kingdom",1,40.6,4.06,"Occasional"
"16634","United Kingdom",2,40.55,4.51,"Occasional"
"14905","United Kingdom",2,40.53,2.38,"Occasional"
"15266","United Kingdom",1,40.5,6.75,"Occasional"
"18270","United Kingdom",2,40.4,3.67,"Occasional"
"18274","United Kingdom",1,40.39,3.67,"Occasional"
"16281","United Kingdom",1,40.35,2.37,"Occasional"
"16850","United Kingdom",1,40.3,2.12,"Occasional"
"18105","United Kingdom",1,40.18,2.23,"Occasional"
"16292","United Kingdom",1,40.13,2.36,"Occasional"
"13936","United Kingdom",1,40.09,1.54,"Occasional"
"12442","Spain",1,40.08,3.34,"Occasional"
"16660","United Kingdom",4,39.99,2.5,"Occasional"
"16574","United Kingdom",1,39.92,1.43,"Occasional"
"16429","United Kingdom",1,39.9,19.95,"Occasional"
"15758","United Kingdom",1,39.85,4.43,"Occasional"
"15912","United Kingdom",2,39.82,2.1,"Occasional"
"13390","United Kingdom",1,39.79,3.06,"Occasional"
"13260","United Kingdom",1,39.74,4.97,"Occasional"
"16847","United Kingdom",1,39.69,3.31,"Occasional"
"15143","United Kingdom",1,39.67,2.83,"Occasional"
"14870","United Kingdom",1,39.6,3.05,"Occasional"
"18281","United Kingdom",1,39.36,5.62,"Occasional"
"16696","United Kingdom",4,39.3,3.93,"Occasional"
"14041","United Kingdom",1,39.29,1.87,"Occasional"
"14079","United Kingdom",1,39.28,3.27,"Occasional"
"16851","United Kingdom",3,39.27,1.96,"Occasional"
"17256","United Kingdom",2,39.17,2.45,"Occasional"
"17694","United Kingdom",1,39.13,2.61,"Occasional"
"17153","United Kingdom",1,39.05,2.79,"Occasional"
"14480","United Kingdom",1,39.02,3.0,"Occasional"
"13763","United Kingdom",1,38.97,2.6,"Occasional"
"12509","France",1,38.95,5.56,"Occasional"
"14142","United Kingdom",1,38.95,1.77,"Occasional"
"18215","United Kingdom",1,38.91,2.99,"Occasional"
"13161","United Kingdom",1,38.9,4.86,"Occasional"
"16793","United Kingdom",1,38.83,2.43,"Occasional"
"12650","France",1,38.69,1.93,"Occasional"
"17639","United Kingdom",1,38.6,5.51,"Occasional"
"14143","United Kingdom",1,38.4,5.49,"Occasional"
"13329","United Kingdom",2,38.31,2.25,"Occasional"
"12823","United Kingdom",5,38.25,7.65,"Regular"
"17536","United Kingdom",1,38.25,12.75,"Occasional"
"15820","United Kingdom",1,38.24,2.25,"Occasional"
"13972","United Kingdom",2,38.19,2.55,"Occasional"
"18042","United Kingdom",1,38.15,5.45,"Occasional"
"17171","United Kingdom",1,38.08,2.38,"Occasional"
"12977","United Kingdom",1,38.07,4.23,"Occasional"
"15007","United Kingdom",1,37.93,3.16,"Occasional"
"12672","France",1,37.9,3.79,"Occasional"
"14139","United Kingdom",1,37.9,1.46,"Occasional"
"14951","United Kingdom",1,37.9,1.9,"Occasional"
"17572","United Kingdom",4,37.9,3.16,"Occasional"
"16611","United Kingdom",1,37.87,3.79,"Occasional"
"14280","United Kingdom",1,37.87,4.73,"Occasional"
"17929","United Kingdom",4,37.85,7.57,"Occasional"
"16778","United Kingdom",2,37.84,2.37,"Occasional"
"15670","United Kingdom",1,37.8,3.15,"Occasional"
"16739","United Kingdom",1,37.75,2.9,"Occasional"
"17187","United Kingdom",1,37.65,3.77,"Occasional"
"15592","United Kingdom",1,37.55,1.56,"Occasional"
"15724","United Kingdom",2,37.55,3.41,"Occasional"
"18218","United Kingdom",2,37.52,1.79,"Occasional"
"16619","United Kingdom",1,37.46,2.68,"Occasional"
"16586","United Kingdom",1,37.45,4.68,"Occasional"
"16961","United Kingdom",1,37.44,2.67,"Occasional"
"13133","United Kingdom",2,37.4,5.34,"Occasional"
"17166","United Kingdom",2,37.38,3.12,"Occasional"
"15213","United Kingdom",2,37.29,1.55,"Occasional"
"15942","United Kingdom",1,37.21,2.66,"Occasional"
"15793","United Kingdom",3,37.17,3.1,"Occasional"
"13503","United Kingdom",1,37.08,2.18,"Occasional"
"16305","United Kingdom",1,37.03,1.68,"Occasional"
"13513","United Kingdom",1,36.85,3.69,"Occasional"
"15612","United Kingdom",2,36.85,6.14,"Occasional"
"14111","United Kingdom",4,36.8,3.68,"Occasional"
"13740","United Kingdom",1,36.71,1.6,"Occasional"
"16451","United Kingdom",1,36.61,2.62,"Occasional"
"13449","United Kingdom",1,36.57,1.92,"Occasional"
"15254","United Kingdom",1,36.54,2.03,"Occasional"
"15565","United Kingdom",2,36.53,4.57,"Occasional"
"13917","United Kingdom",2,36.4,2.02,"Occasional"
"13651","United Kingdom",2,36.35,6.06,"Occasional"
"13325","United Kingdom",1,36.34,3.03,"Occasional"
"15523","United Kingdom",1,36.31,3.63,"Occasional"
"15705","United Kingdom",1,36.3,6.05,"Occasional"
"18013","United Kingdom",2,36.28,1.17,"Occasional"
"14022","United Kingdom",1,36.27,1.3,"Occasional"
"17881","United Kingdom",1,36.25,4.53,"Occasional"
"16966","United Kingdom",7,36.22,1.29,"Regular"
"15759","United Kingdom",3,36.22,5.17,"Occasional"
"12402","Belgium",1,36.2,3.29,"Occasional"
"16834","United Kingdom",1,36.15,1.51,"Occasional"
"13807","United Kingdom",1,36.05,5.15,"Occasional"
"15886","United Kingdom",1,35.97,3.0,"Occasional"
"14206","United Kingdom",1,35.94,1.8,"Occasional"
"16583","United Kingdom",1,35.9,2.56,"Occasional"
"14463","United Kingdom",3,35.86,5.98,"Occasional"
"13876","United Kingdom",1,35.8,5.11,"Occasional"
"14098","United Kingdom",1,35.8,1.7,"Occasional"
"15598","United Kingdom",1,35.79,2.56,"Occasional"
"17678","United Kingdom",1,35.77,2.24,"Occasional"
"17117","United Kingdom",1,35.7,3.97,"Occasional"
"17508","Greece",1,35.69,1.62,"Occasional"
"13976","United Kingdom",1,35.68,3.57,"Occasional"
"14528","United Kingdom",1,35.53,1.97,"Occasional"
"16498","United Kingdom",2,35.52,2.37,"Occasional"
"15263","United Kingdom",1,35.49,2.96,"Occasional"
"12403","Denmark",1,35.4,7.08,"Occasional"
"15597","United Kingdom",1,35.4,1.61,"Occasional"
"17031","United Kingdom",2,35.35,1.61,"Occasional"
"15766","United Kingdom",1,35.29,3.21,"Occasional"
"14208","United Kingdom",1,35.27,3.53,"Occasional"
"17309","United Kingdom",1,35.25,2.94,"Occasional"
"12367","Denmark",1,35.2,3.2,"Occasional"
"16751","United Kingdom",1,35.0,1.4,"Occasional"
"13922","United Kingdom",1,34.92,4.99,"Occasional"
"13295","United Kingdom",1,34.9,3.49,"Occasional"
"16917","United Kingdom",1,34.86,3.87,"Occasional"
"16160","United Kingdom",2,34.82,1.74,"Occasional"
"18276","United Kingdom",1,34.75,2.48,"Occasional"
"15925","United Kingdom",1,34.75,2.9,"Occasional"
"13790","United Kingdom",1,34.73,0.77,"Occasional"
"15412","United Kingdom",1,34.71,3.47,"Occasional"
"15949","United Kingdom",2,34.67,1.82,"Occasional"
"16423","United Kingdom",1,34.48,1.92,"Occasional"
"13146","United Kingdom",1,34.46,2.03,"Occasional"
"17746","United Kingdom",1,34.45,5.74,"Occasional"
"18059","United Kingdom",3,34.44,1.91,"Occasional"
"13904","United Kingdom",2,34.42,1.32,"Occasional"
"17498","United Kingdom",1,34.33,2.02,"Occasional"
"18066","United Kingdom",1,34.3,3.43,"Occasional"
"12966","United Kingdom",1,34.23,3.42,"Occasional"
"15096","United Kingdom",1,34.23,3.11,"Occasional"
"17666","United Kingdom",2,34.18,1.9,"Occasional"
"16119","United Kingdom",2,34.11,2.13,"Occasional"
"14687","United Kingdom",1,34.05,2.27,"Occasional"
"13061","United Kingdom",1,34.03,3.4,"Occasional"
"13262","United Kingdom",1,34.02,3.09,"Occasional"
"15797","United Kingdom",4,33.85,4.23,"Occasional"
"14427","United Kingdom",2,33.78,1.99,"Occasional"
"12976","United Kingdom",1,33.76,1.53,"Occasional"
"13984","United Kingdom",5,33.74,2.11,"Regular"
"13165","United Kingdom",2,33.64,0.8,"Occasional"
"12548","Spain",1,33.6,6.72,"Occasional"
"17893","United Kingdom",1,33.52,2.1,"Occasional"
"17217","United Kingdom",1,33.45,3.72,"Occasional"
"13239","United Kingdom",1,33.41,1.59,"Occasional"
"12361","Belgium",1,33.35,3.34,"Occasional"
"15083","United Kingdom",1,33.35,6.67,"Occasional"
"17693","United Kingdom",1,33.32,2.08,"Occasional"
"17785","United Kingdom",1,33.32,2.56,"Occasional"
"13210","United Kingdom",1,33.26,1.51,"Occasional"
"16829","United Kingdom",1,33.21,3.02,"Occasional"
"18169","United Kingdom",1,33.2,3.69,"Occasional"
"13897","United Kingdom",1,33.11,1.95,"Occasional"
"17157","United Kingdom",2,33.1,2.55,"Occasional"
"15124","United Kingdom",2,33.07,2.2,"Occasional"
"15621","United Kingdom",4,33.06,2.07,"Occasional"
"15262","United Kingdom",1,32.95,3.3,"Occasional"
"14714","United Kingdom",1,32.87,3.29,"Occasional"
"15100","United Kingdom",3,32.85,10.95,"Occasional"
"17836","United Kingdom",1,32.78,1.37,"Occasional"
"14155","United Kingdom",1,32.7,5.45,"Occasional"
"14962","United Kingdom",1,32.7,6.54,"Occasional"
"14908","United Kingdom",1,32.65,3.63,"Occasional"
"15315","United Kingdom",2,32.65,0.88,"Occasional"
"14523","United Kingdom",1,32.64,2.72,"Occasional"
"12981","United Kingdom",2,32.47,1.62,"Occasional"
"16433","United Kingdom",1,32.41,1.91,"Occasional"
"13502","United Kingdom",3,32.36,1.8,"Occasional"
"15135","United Kingdom",1,32.35,3.59,"Occasional"
"16041","United Kingdom",3,32.34,5.39,"Occasional"
"17312","United Kingdom",3,32.27,2.31,"Occasional"
"17643","United Kingdom",1,32.15,4.02,"Occasional"
"15869","United Kingdom",2,32.13,2.14,"Occasional"
"12445","Spain",1,31.95,7.99,"Occasional"
"12950","United Kingdom",3,31.95,1.39,"Occasional"
"15232","United Kingdom",2,31.95,1.03,"Occasional"
"13328","United Kingdom",1,31.92,1.88,"Occasional"
"13404","United Kingdom",2,31.91,2.9,"Occasional"
"12763","Japan",2,31.89,1.77,"Occasional"
"13751","United Kingdom",1,31.77,3.53,"Occasional"
"13103","United Kingdom",1,31.74,3.97,"Occasional"
"13233","United Kingdom",2,31.73,0.74,"Occasional"
"18053","United Kingdom",1,31.71,1.59,"Occasional"
"13723","United Kingdom",1,31.7,5.28,"Occasional"
"14772","United Kingdom",1,31.58,3.51,"Occasional"
"17359","United Kingdom",1,31.56,2.1,"Occasional"
"12770","Japan",1,31.5,2.63,"Occasional"
"15689","United Kingdom",2,31.5,3.5,"Occasional"
"16796","United Kingdom",1,31.42,1.75,"Occasional"
"13898","United Kingdom",1,31.37,2.61,"Occasional"
"14355","United Kingdom",1,31.35,2.85,"Occasional"
"14850","United Kingdom",1,31.3,1.49,"Occasional"
"17489","United Kingdom",2,31.23,1.08,"Occasional"
"14012","United Kingdom",1,31.15,2.83,"Occasional"
"14327","United Kingdom",1,31.05,2.59,"Occasional"
"15578","United Kingdom",1,31.05,2.39,"Occasional"
"15520","United Kingdom",1,31.04,1.72,"Occasional"
"12812","Japan",1,31.03,2.07,"Occasional"
"14236","United Kingdom",2,30.98,2.07,"Occasional"
"14089","United Kingdom",1,30.9,2.21,"Occasional"
"13348","United Kingdom",1,30.88,2.21,"Occasional"
"17680","United Kingdom",1,30.8,2.8,"Occasional"
"15226","United Kingdom",1,30.74,3.84,"Occasional"
"17165","United Kingdom",1,30.67,3.07,"Occasional"
"17866","United Kingdom",1,30.6,3.4,"Occasional"
"18224","United Kingdom",1,30.6,3.06,"Occasional"
"13551","United Kingdom",1,30.6,7.65,"Occasional"
"15360","United Kingdom",1,30.57,2.35,"Occasional"
"14066","United Kingdom",1,30.55,4.36,"Occasional"
"15087","United Kingdom",1,30.54,2.04,"Occasional"
"13462","United Kingdom",1,30.5,3.39,"Occasional"
"15944","United Kingdom",1,30.5,5.08,"Occasional"
"15749","United Kingdom",3,30.44,3.04,"Occasional"
"16256","United Kingdom",1,30.43,2.34,"Occasional"
"16337","United Kingdom",1,30.4,3.04,"Occasional"
"14406","United Kingdom",1,30.36,3.8,"Occasional"
"15552","United Kingdom",1,30.33,1.78,"Occasional"
"16680","United Kingdom",1,30.3,3.03,"Occasional"
"17080","United Kingdom",2,30.11,3.76,"Occasional"
"16000","United Kingdom",3,30.11,3.35,"Occasional"
"13094","United Kingdom",12,30.06,1.25,"VIP"
"16282","United Kingdom",1,30.05,2.73,"Occasional"
"17094","United Kingdom",1,30.05,2.15,"Occasional"
"17855","United Kingdom",1,30.02,1.77,"Occasional"
"16828","United Kingdom",2,30.0,3.75,"Occasional"
"13892","United Kingdom",4,29.95,1.11,"Occasional"
"16471","United Kingdom",1,29.85,2.3,"Occasional"
"13716","United Kingdom",1,29.81,1.42,"Occasional"
"17895","United Kingdom",1,29.77,1.86,"Occasional"
"13778","United Kingdom",1,29.7,3.3,"Occasional"
"14537","United Kingdom",1,29.63,2.96,"Occasional"
"15397","United Kingdom",1,29.6,4.93,"Occasional"
"15888","United Kingdom",1,29.57,2.46,"Occasional"
"15424","United Kingdom",2,29.56,1.74,"Occasional"
"18278","United Kingdom",1,29.55,3.28,"Occasional"
"12888","United Kingdom",2,29.48,5.9,"Occasional"
"17939","United Kingdom",1,29.47,2.46,"Occasional"
"15127","United Kingdom",1,29.41,1.84,"Occasional"
"14484","United Kingdom",1,29.34,2.1,"Occasional"
"16846","United Kingdom",1,29.28,2.66,"Occasional"
"17030","United Kingdom",1,29.28,2.66,"Occasional"
"14513","United Kingdom",3,29.27,2.44,"Occasional"
"15473","United Kingdom",7,29.25,2.66,"Regular"
"14000","United Kingdom",1,29.24,1.95,"Occasional"
"15432","United Kingdom",1,29.09,2.91,"Occasional"
"13033","United Kingdom",1,29.05,2.64,"Occasional"
"17317","United Kingdom",3,29.02,3.22,"Occasional"
"15504","United Kingdom",1,29.01,2.23,"Occasional"
"12603","Germany",1,28.95,14.48,"Occasional"
"12497","Germany",1,28.84,2.06,"Occasional"
"15405","United Kingdom",1,28.8,3.6,"Occasional"
"14473","United Kingdom",2,28.75,4.11,"Occasional"
"16163","United Kingdom",2,28.75,4.79,"Occasional"
"17556","United Kingdom",1,28.67,4.78,"Occasional"
"15970","United Kingdom",1,28.6,2.6,"Occasional"
"13828","United Kingdom",1,28.57,1.9,"Occasional"
"18019","United Kingdom",1,28.55,5.71,"Occasional"
"17670","United Kingdom",1,28.5,2.59,"Occasional"
"14339","United Kingdom",1,28.46,2.03,"Occasional"
"16109","United Kingdom",2,28.42,1.58,"Occasional"
"17978","United Kingdom",1,28.36,2.36,"Occasional"
"14689","United Kingdom",1,28.35,2.18,"Occasional"
"13420","United Kingdom",2,28.34,3.54,"Occasional"
"17958","United Kingdom",1,28.28,4.04,"Occasional"
"13045","United Kingdom",1,28.27,1.57,"Occasional"
"18191","United Kingdom",1,28.15,4.02,"Occasional"
"15447","United Kingdom",1,28.09,3.12,"Occasional"
"13754","United Kingdom",2,28.05,2.34,"Occasional"
"17010","United Kingdom",1,28.05,2.55,"Occasional"
"14762","United Kingdom",1,28.02,1.33,"Occasional"
"17430","United Kingdom",2,27.97,2.0,"Occasional"
"15042","United Kingdom",1,27.93,5.59,"Occasional"
"17517","United Kingdom",1,27.92,2.54,"Occasional"
"13930","United Kingdom",2,27.89,1.64,"Occasional"
"15958","United Kingdom",1,27.89,3.98,"Occasional"
"14073","United Kingdom",1,27.84,2.14,"Occasional"
"14693","United Kingdom",1,27.8,3.48,"Occasional"
"17349","United Kingdom",1,27.79,3.09,"Occasional"
"15445","United Kingdom",1,27.75,5.55,"Occasional"
"17791","United Kingdom",1,27.7,2.77,"Occasional"
"12394","Denmark",1,27.69,4.62,"Occasional"
"12831","United Kingdom",1,27.6,3.07,"Occasional"
"13685","United Kingdom",7,27.33,0.7,"Regular"
"14386","United Kingdom",1,27.2,3.89,"Occasional"
"17788","United Kingdom",2,27.1,5.42,"Occasional"
"14542","United Kingdom",1,27.05,5.41,"Occasional"
"13242","United Kingdom",3,27.04,2.08,"Occasional"
"13026","United Kingdom",5,27.03,0.68,"Regular"
"14393","United Kingdom",1,26.95,5.39,"Occasional"
"17330","United Kingdom",2,26.93,4.49,"Occasional"
"14624","United Kingdom",2,26.92,2.07,"Occasional"
